APT_ICAO,date,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,DLY_APT_ARR_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,DLY_APT_ARR_W_1,DLY_APT_ARR_D_1,type,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,municipality,scheduled_service,year,month,month_name,day_of_week,is_weekend,quarter,season,delay_per_arr,pct_arr_delayed,pct_arr_delayed_15,weather_delay_min,weather_share,delay_level,is_outlier,month_start
EBBR,2023-08-13,Brussels,Belgium,282,283,565,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-13,Copenhagen - Kastrup,Denmark,337,332,669,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-13,Dublin,Ireland,383,388,771,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-13,Lisbon,Portugal,348,349,697,696,52,18,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Sunday,True,3,Summer,1.994269340974212,0.1489971346704871,0.05157593123209169,0,0.0,Medium,False,2023-08-01
LOWW,2023-08-14,Vienna,Austria,357,359,716,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-14,Brussels,Belgium,278,293,571,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-14,Copenhagen - Kastrup,Denmark,357,354,711,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-14,Dublin,Ireland,366,364,730,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-14,Lisbon,Portugal,332,347,679,2369,142,65,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Monday,False,3,Summer,6.827089337175792,0.4092219020172911,0.1873198847262248,0,0.0,High,False,2023-08-01
LOWW,2023-08-15,Vienna,Austria,356,358,714,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-15,Brussels,Belgium,281,280,561,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-15,Copenhagen - Kastrup,Denmark,343,343,686,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-15,Dublin,Ireland,368,370,738,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-15,Lisbon,Portugal,326,323,649,1057,79,27,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Tuesday,False,3,Summer,3.2724458204334366,0.24458204334365324,0.08359133126934984,0,0.0,Medium,False,2023-08-01
LOWW,2023-08-16,Vienna,Austria,371,376,747,1637,50,36,1637,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Wednesday,False,3,Summer,4.3537234042553195,0.13297872340425532,0.09574468085106383,1637,1.0,Medium,False,2023-08-01
EBBR,2023-08-16,Brussels,Belgium,301,296,597,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-16,Copenhagen - Kastrup,Denmark,339,333,672,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-16,Dublin,Ireland,373,372,745,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-16,Lisbon,Portugal,348,338,686,1677,119,41,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Wednesday,False,3,Summer,4.961538461538462,0.3520710059171598,0.12130177514792899,0,0.0,Medium,False,2023-08-01
LOWW,2023-08-17,Vienna,Austria,379,372,751,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Thursday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-17,Brussels,Belgium,290,284,574,71,6,1,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Thursday,False,3,Summer,0.25,0.02112676056338028,0.0035211267605633804,0,0.0,Low,False,2023-08-01
EKCH,2023-08-17,Copenhagen - Kastrup,Denmark,345,346,691,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Thursday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-17,Dublin,Ireland,369,372,741,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Thursday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-17,Lisbon,Portugal,335,337,672,2835,158,72,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Thursday,False,3,Summer,8.41246290801187,0.4688427299703264,0.21364985163204747,0,0.0,High,False,2023-08-01
LOWW,2023-08-18,Vienna,Austria,380,370,750,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Friday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-18,Brussels,Belgium,293,285,578,56,5,1,56,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Friday,False,3,Summer,0.19649122807017544,0.017543859649122806,0.0035087719298245615,56,1.0,Low,False,2023-08-01
EKCH,2023-08-18,Copenhagen - Kastrup,Denmark,358,370,728,277,20,9,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Friday,False,3,Summer,0.7486486486486487,0.05405405405405406,0.024324324324324326,0,0.0,Low,False,2023-08-01
EIDW,2023-08-18,Dublin,Ireland,379,361,740,2774,160,77,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Friday,False,3,Summer,7.684210526315789,0.44321329639889195,0.21329639889196675,0,0.0,High,False,2023-08-01
LPPT,2023-08-18,Lisbon,Portugal,344,340,684,3400,176,94,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Friday,False,3,Summer,10.0,0.5176470588235295,0.27647058823529413,0,0.0,High,False,2023-08-01
LOWW,2023-08-19,Vienna,Austria,339,346,685,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Saturday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-19,Brussels,Belgium,252,263,515,22,3,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Saturday,True,3,Summer,0.08365019011406843,0.011406844106463879,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-19,Copenhagen - Kastrup,Denmark,274,279,553,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Saturday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-19,Dublin,Ireland,353,363,716,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Saturday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-19,Lisbon,Portugal,342,338,680,2114,131,52,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Saturday,True,3,Summer,6.254437869822485,0.3875739644970414,0.15384615384615385,0,0.0,High,False,2023-08-01
LOWW,2023-08-20,Vienna,Austria,368,372,740,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-20,Brussels,Belgium,278,281,559,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-20,Copenhagen - Kastrup,Denmark,346,333,679,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-20,Dublin,Ireland,370,383,753,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-20,Lisbon,Portugal,345,347,692,1426,95,41,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Sunday,True,3,Summer,4.109510086455331,0.2737752161383285,0.11815561959654179,0,0.0,Medium,False,2023-08-01
LOWW,2023-08-21,Vienna,Austria,357,360,717,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-21,Brussels,Belgium,282,293,575,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-21,Copenhagen - Kastrup,Denmark,379,377,756,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-21,Dublin,Ireland,372,363,735,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-21,Lisbon,Portugal,332,346,678,3832,203,103,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Monday,False,3,Summer,11.07514450867052,0.5867052023121387,0.2976878612716763,0,0.0,High,False,2023-08-01
LOWW,2023-08-22,Vienna,Austria,356,359,715,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-22,Brussels,Belgium,287,288,575,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-22,Copenhagen - Kastrup,Denmark,351,351,702,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-22,Dublin,Ireland,367,371,738,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-22,Lisbon,Portugal,331,325,656,3530,166,99,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Tuesday,False,3,Summer,10.861538461538462,0.5107692307692308,0.3046153846153846,0,0.0,High,False,2023-08-01
LOWW,2023-08-23,Vienna,Austria,374,373,747,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-23,Brussels,Belgium,308,305,613,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-23,Copenhagen - Kastrup,Denmark,346,347,693,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-23,Dublin,Ireland,377,379,756,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-23,Lisbon,Portugal,343,337,680,3920,173,118,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Wednesday,False,3,Summer,11.632047477744807,0.5133531157270029,0.35014836795252224,0,0.0,High,True,2023-08-01
LOWW,2023-08-24,Vienna,Austria,367,370,737,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Thursday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-24,Brussels,Belgium,295,292,587,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Thursday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-24,Copenhagen - Kastrup,Denmark,358,354,712,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Thursday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-24,Dublin,Ireland,374,381,755,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Thursday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-24,Lisbon,Portugal,338,331,669,998,66,27,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Thursday,False,3,Summer,3.015105740181269,0.19939577039274925,0.08157099697885196,0,0.0,Medium,False,2023-08-01
LOWW,2023-08-25,Vienna,Austria,390,387,777,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Friday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-25,Brussels,Belgium,299,293,592,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Friday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-25,Copenhagen - Kastrup,Denmark,362,373,735,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Friday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-25,Dublin,Ireland,371,376,747,144,7,4,144,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Friday,False,3,Summer,0.3829787234042553,0.018617021276595744,0.010638297872340425,144,1.0,Low,False,2023-08-01
LPPT,2023-08-25,Lisbon,Portugal,339,337,676,2861,126,77,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Friday,False,3,Summer,8.489614243323443,0.37388724035608306,0.228486646884273,0,0.0,High,False,2023-08-01
LOWW,2023-08-26,Vienna,Austria,342,337,679,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Saturday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-26,Brussels,Belgium,260,267,527,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Saturday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-26,Copenhagen - Kastrup,Denmark,276,283,559,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Saturday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-26,Dublin,Ireland,347,343,690,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Saturday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-26,Lisbon,Portugal,339,340,679,1551,111,45,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Saturday,True,3,Summer,4.561764705882353,0.3264705882352941,0.1323529411764706,0,0.0,Medium,False,2023-08-01
LOWW,2023-08-27,Vienna,Austria,372,383,755,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-27,Brussels,Belgium,289,277,566,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-27,Copenhagen - Kastrup,Denmark,336,320,656,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-27,Dublin,Ireland,398,376,774,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Sunday,True,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-27,Lisbon,Portugal,346,344,690,2099,144,52,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Sunday,True,3,Summer,6.101744186046512,0.4186046511627907,0.1511627906976744,0,0.0,High,False,2023-08-01
LOWW,2023-08-28,Vienna,Austria,367,368,735,184,22,2,184,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Monday,False,3,Summer,0.5,0.059782608695652176,0.005434782608695652,184,1.0,Low,False,2023-08-01
EBBR,2023-08-28,Brussels,Belgium,277,291,568,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-28,Copenhagen - Kastrup,Denmark,352,354,706,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-28,Dublin,Ireland,313,317,630,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Monday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-28,Lisbon,Portugal,318,333,651,1127,77,27,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Monday,False,3,Summer,3.3843843843843846,0.23123123123123124,0.08108108108108109,0,0.0,Medium,False,2023-08-01
LOWW,2023-08-29,Vienna,Austria,362,354,716,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-29,Brussels,Belgium,287,284,571,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-29,Copenhagen - Kastrup,Denmark,358,358,716,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-29,Dublin,Ireland,373,372,745,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Tuesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-29,Lisbon,Portugal,334,329,663,1479,107,38,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Tuesday,False,3,Summer,4.495440729483283,0.3252279635258359,0.11550151975683891,0,0.0,Medium,False,2023-08-01
LOWW,2023-08-30,Vienna,Austria,379,383,762,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-30,Brussels,Belgium,317,307,624,25,2,1,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Wednesday,False,3,Summer,0.08143322475570032,0.006514657980456026,0.003257328990228013,0,0.0,Low,False,2023-08-01
EKCH,2023-08-30,Copenhagen - Kastrup,Denmark,355,357,712,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EIDW,2023-08-30,Dublin,Ireland,370,374,744,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Wednesday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
LPPT,2023-08-30,Lisbon,Portugal,342,336,678,2157,126,60,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Wednesday,False,3,Summer,6.419642857142857,0.375,0.17857142857142858,0,0.0,High,False,2023-08-01
LOWW,2023-08-31,Vienna,Austria,373,367,740,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,8,Aug,Thursday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EBBR,2023-08-31,Brussels,Belgium,291,291,582,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,8,Aug,Thursday,False,3,Summer,0.0,0.0,0.0,0,0.0,Low,False,2023-08-01
EKCH,2023-08-31,Copenhagen - Kastrup,Denmark,368,368,736,137,19,0,137,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,8,Aug,Thursday,False,3,Summer,0.37228260869565216,0.051630434782608696,0.0,137,1.0,Low,False,2023-08-01
EIDW,2023-08-31,Dublin,Ireland,382,377,759,734,56,14,734,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,8,Aug,Thursday,False,3,Summer,1.9469496021220158,0.14854111405835543,0.03713527851458886,734,1.0,Medium,False,2023-08-01
LPPT,2023-08-31,Lisbon,Portugal,340,337,677,1052,86,25,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,8,Aug,Thursday,False,3,Summer,3.121661721068249,0.2551928783382789,0.07418397626112759,0,0.0,Medium,False,2023-08-01
LOWW,2023-09-01,Vienna,Austria,378,378,756,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,9,Sep,Friday,False,3,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2023-09-01
EBBR,2023-09-01,Brussels,Belgium,309,299,608,118,13,1,118,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,9,Sep,Friday,False,3,Autumn,0.39464882943143814,0.043478260869565216,0.0033444816053511705,118,1.0,Low,False,2023-09-01
EKCH,2023-09-01,Copenhagen - Kastrup,Denmark,379,388,767,710,57,18,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,9,Sep,Friday,False,3,Autumn,1.8298969072164948,0.14690721649484537,0.04639175257731959,0,0.0,Medium,False,2023-09-01
EIDW,2023-09-01,Dublin,Ireland,378,387,765,0,0,0,0,0,large_airport,53.428713,-6.262121,242.0,IE,IE-D,Dublin,yes,2023,9,Sep,Friday,False,3,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2023-09-01
LPPT,2023-09-01,Lisbon,Portugal,342,340,682,1262,102,28,0,0,large_airport,38.7813,-9.13592,374.0,PT,PT-11,Lisbon,yes,2023,9,Sep,Friday,False,3,Autumn,3.711764705882353,0.3,0.08235294117647059,0,0.0,Medium,False,2023-09-01
LOWW,2023-09-02,Vienna,Austria,332,341,673,0,0,0,0,0,large_airport,48.110298,16.5697,600.0,AT,AT-9,Vienna,yes,2023,9,Sep,Saturday,True,3,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2023-09-01
EBBR,2023-09-02,Brussels,Belgium,245,255,500,0,0,0,0,0,large_airport,50.901402,4.48444,175.0,BE,BE-VBR,Zaventem,yes,2023,9,Sep,Saturday,True,3,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2023-09-01
EKCH,2023-09-02,Copenhagen - Kastrup,Denmark,277,282,559,0,0,0,0,0,large_airport,55.617900848389,12.656000137329,17.0,DK,DK-84,Copenhagen,yes,2023,9,Sep,Saturday,True,3,Autumn,0.0,0.0,0.0,0,0.0,Low,False,2023-09-01
